run,competition,variant,k,cum_hours,score,medal,lower_better,file,note,metric_version,grader_sha256,mlebench_version,mlebench_commit
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,11,17.58,0.83581,silver,0,top11ens-total_run_time17.58h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,12,18.76,0.83444,above-med,0,top12ens-total_run_time18.76h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,1,1.88,0.83494,bronze,0,top1ens-total_run_time1.88h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,2,3.71,0.83494,bronze,0,top2ens-total_run_time3.71h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,3,5.54,0.83494,bronze,0,top3ens-total_run_time5.54h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,4,5.89,0.83144,above-med,0,top4ens-total_run_time5.89h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,5,6.17,0.83517,bronze,0,top5ens-total_run_time6.17h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,6,10.03,0.83554,silver,0,top6ens-total_run_time10.03h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,7,10.1,0.83755,gold,0,top7ens-total_run_time10.1h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,8,10.17,0.83829,gold,0,top8ens-total_run_time10.17h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_015947_essay-kb-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,9,13.49,0.83788,gold,0,top9ens-total_run_time13.49h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,capped,1,8.31,0.82663,-,0,top1ens-total_run_time8.31h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,capped,2,8.42,0.82663,-,0,top2ens-total_run_time8.42h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,capped,3,8.5,0.82663,-,0,top3ens-total_run_time8.5h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,1,8.31,0.82663,-,0,top1ens-total_run_time8.31h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,2,8.42,0.82663,-,0,top2ens-total_run_time8.42h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_021726_essay-base-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,3,8.5,0.82663,-,0,top3ens-total_run_time8.5h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,capped,1,6.19,0.81374,-,0,top1ens-total_run_time6.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,capped,2,6.34,0.81374,-,0,top2ens-total_run_time6.34h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,capped,3,6.91,0.81374,-,0,top3ens-total_run_time6.91h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,capped,4,7.07,0.8036,-,0,top4ens-total_run_time7.07h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,1,6.19,0.81374,-,0,top1ens-total_run_time6.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,2,6.34,0.81374,-,0,top2ens-total_run_time6.34h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,3,6.91,0.81374,-,0,top3ens-total_run_time6.91h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,4,7.07,0.8036,-,0,top4ens-total_run_time7.07h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022719_essay-kbimp-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,5,7.13,0.80459,-,0,top5ens-total_run_time7.13h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,capped,1,3.59,0.80508,-,0,top1ens-total_run_time3.59h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,capped,2,7.38,0.80508,-,0,top2ens-total_run_time7.38h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,1,3.59,0.80508,-,0,top1ens-total_run_time3.59h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,2,7.38,0.80508,-,0,top2ens-total_run_time7.38h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,3,9.01,0.80508,-,0,top3ens-total_run_time9.01h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_022933_essay-kb-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,4,11.08,0.80246,-,0,top4ens-total_run_time11.08h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,capped,1,1.17,0.82404,-,0,top1ens-total_run_time1.17h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,capped,2,2.39,0.82404,-,0,top2ens-total_run_time2.39h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,capped,3,3.62,0.82404,-,0,top3ens-total_run_time3.62h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,capped,4,5.04,0.82397,-,0,top4ens-total_run_time5.04h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,1,1.17,0.82404,-,0,top1ens-total_run_time1.17h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,2,2.39,0.82404,-,0,top2ens-total_run_time2.39h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,3,3.62,0.82404,-,0,top3ens-total_run_time3.62h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023025_essay-kbimp-s46,learning-agency-lab-automated-essay-scoring-2,uncapped,4,5.04,0.82397,-,0,top4ens-total_run_time5.04h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,capped,1,1.19,0.84282,gold,0,top1ens-total_run_time1.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,capped,2,2.31,0.84282,gold,0,top2ens-total_run_time2.31h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,capped,3,3.75,0.84282,gold,0,top3ens-total_run_time3.75h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,capped,4,5.33,0.83916,gold,0,top4ens-total_run_time5.33h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,10,11.27,0.83513,bronze,0,top10ens-total_run_time11.27h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,11,15.14,0.83707,gold,0,top11ens-total_run_time15.14h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,1,1.19,0.84282,gold,0,top1ens-total_run_time1.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,2,2.31,0.84282,gold,0,top2ens-total_run_time2.31h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,3,3.75,0.84282,gold,0,top3ens-total_run_time3.75h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,4,5.33,0.83916,gold,0,top4ens-total_run_time5.33h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,5,6.85,0.83243,above-med,0,top5ens-total_run_time6.85h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,6,10.58,0.83352,above-med,0,top6ens-total_run_time10.58h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,7,10.67,0.8326,above-med,0,top7ens-total_run_time10.67h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,8,10.74,0.83241,above-med,0,top8ens-total_run_time10.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260825_023046_essay-base-s45,learning-agency-lab-automated-essay-scoring-2,uncapped,9,11.18,0.83393,above-med,0,top9ens-total_run_time11.18h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260828_070507_lmsys-base-s44,lmsys-chatbot-arena,capped,1,6.67,1.02419,above-med,1,top1ens-total_run_time6.67h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260828_073849_lmsys-kb-s44,lmsys-chatbot-arena,capped,1,5.03,1.03428,above-med,1,top1ens-total_run_time5.03h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260828_073849_lmsys-kb-s44,lmsys-chatbot-arena,capped,2,8.81,1.03428,above-med,1,top2ens-total_run_time8.81h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260829_084427_essay-base-s48,learning-agency-lab-automated-essay-scoring-2,capped,1,2.28,0.83428,above-med,0,top1ens-total_run_time2.28h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084427_essay-base-s48,learning-agency-lab-automated-essay-scoring-2,capped,2,5.53,0.83428,above-med,0,top2ens-total_run_time5.53h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084427_essay-base-s48,learning-agency-lab-automated-essay-scoring-2,capped,3,5.56,0.83428,above-med,0,top3ens-total_run_time5.56h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084427_essay-base-s48,learning-agency-lab-automated-essay-scoring-2,capped,4,7.99,0.83343,above-med,0,top4ens-total_run_time7.99h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084428_essay-kbimp-s47,learning-agency-lab-automated-essay-scoring-2,capped,1,2.36,0.82973,above-med,0,top1ens-total_run_time2.36h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084428_essay-kbimp-s47,learning-agency-lab-automated-essay-scoring-2,capped,2,7.19,0.82973,above-med,0,top2ens-total_run_time7.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084515_essay-kb-s47,learning-agency-lab-automated-essay-scoring-2,capped,1,5.19,0.83249,above-med,0,top1ens-total_run_time5.19h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084515_essay-kb-s47,learning-agency-lab-automated-essay-scoring-2,capped,2,8.22,0.83249,above-med,0,top2ens-total_run_time8.22h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084937_essay-base-s47,learning-agency-lab-automated-essay-scoring-2,capped,1,3.97,0.8398,gold,0,top1ens-total_run_time3.97h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084937_essay-base-s47,learning-agency-lab-automated-essay-scoring-2,capped,2,7.33,0.8398,gold,0,top2ens-total_run_time7.33h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_084937_essay-base-s47,learning-agency-lab-automated-essay-scoring-2,capped,3,8.83,0.8398,gold,0,top3ens-total_run_time8.83h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_085640_essay-kb-s48,learning-agency-lab-automated-essay-scoring-2,capped,1,4.62,0.82341,-,0,top1ens-total_run_time4.62h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_085640_essay-kb-s48,learning-agency-lab-automated-essay-scoring-2,capped,2,8.96,0.82341,-,0,top2ens-total_run_time8.96h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_090126_essay-kbimp-s48,learning-agency-lab-automated-essay-scoring-2,capped,1,3.85,0.82631,-,0,top1ens-total_run_time3.85h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260829_090126_essay-kbimp-s48,learning-agency-lab-automated-essay-scoring-2,capped,2,7.13,0.82631,-,0,top2ens-total_run_time7.13h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260831_091902_jubias-base-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,1,7.7,0.79356,-,0,top1ens-total_run_time7.7h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_003105_jubias-base-s43,jigsaw-unintended-bias-in-toxicity-classification,capped,1,1.27,0.89661,-,0,top1ens-total_run_time1.27h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_003420_jubias-base-s44,jigsaw-unintended-bias-in-toxicity-classification,capped,1,0.91,0.84124,-,0,top1ens-total_run_time0.91h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_003420_jubias-base-s44,jigsaw-unintended-bias-in-toxicity-classification,capped,2,1.76,0.84062,-,0,top2ens-total_run_time1.76h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_003420_jubias-kb-s44,jigsaw-unintended-bias-in-toxicity-classification,capped,1,4.96,0.90731,-,0,top1ens-total_run_time4.96h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_192139_jubias-base-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,1,8.1,0.77717,-,0,top1ens-total_run_time8.1h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_192401_jubias-kb-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,1,4.28,0.93812,above-med,0,top1ens-total_run_time4.28h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_192401_jubias-kb-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,2,8.62,0.93813,above-med,0,top2ens-total_run_time8.62h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_192401_jubias-kb-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,3,8.86,0.9381,above-med,0,top3ens-total_run_time8.86h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_193415_jubias-kbimp-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,1,1.01,0.883,-,0,top1ens-total_run_time1.01h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_193415_jubias-kbimp-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,2,1.98,0.88344,-,0,top2ens-total_run_time1.98h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_193415_jubias-kbimp-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,3,2.86,0.88792,-,0,top3ens-total_run_time2.86h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_193415_jubias-kbimp-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,4,3.85,0.88905,-,0,top4ens-total_run_time3.85h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260901_193415_jubias-kbimp-s42,jigsaw-unintended-bias-in-toxicity-classification,capped,6,5.79,0.88992,-,0,top6ens-total_run_time5.79h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260903_005101_essay-base-s49,learning-agency-lab-automated-essay-scoring-2,capped,1,3.85,0.84697,gold,0,top1ens-total_run_time3.85h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_005101_essay-base-s49,learning-agency-lab-automated-essay-scoring-2,capped,2,8.57,0.84697,gold,0,top2ens-total_run_time8.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_005101_essay-base-s49,learning-agency-lab-automated-essay-scoring-2,capped,3,8.7,0.84697,gold,0,top3ens-total_run_time8.7h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_005101_essay-base-s49,learning-agency-lab-automated-essay-scoring-2,capped,4,8.89,0.84476,gold,0,top4ens-total_run_time8.89h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_010254_essay-ana-s49,learning-agency-lab-automated-essay-scoring-2,capped,1,2.58,0.84459,gold,0,top1ens-total_run_time2.58h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_010254_essay-ana-s49,learning-agency-lab-automated-essay-scoring-2,capped,2,7.88,0.84459,gold,0,top2ens-total_run_time7.88h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260903_225058_jubias-ana-s45,jigsaw-unintended-bias-in-toxicity-classification,capped,1,7.91,0.89494,-,0,top1ens-total_run_time7.91h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_004917_jubias-base-s47,jigsaw-unintended-bias-in-toxicity-classification,capped,1,1.92,0.75103,-,0,top1ens-total_run_time1.92h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_005038_jubias-base-s46,jigsaw-unintended-bias-in-toxicity-classification,capped,1,3.62,0.93228,-,0,top1ens-total_run_time3.62h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_005525_jubias-ana-s46,jigsaw-unintended-bias-in-toxicity-classification,capped,1,1.25,0.77044,-,0,top1ens-total_run_time1.25h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_005525_jubias-ana-s46,jigsaw-unintended-bias-in-toxicity-classification,capped,2,3.92,0.77131,-,0,top2ens-total_run_time3.92h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_011231_jubias-ana-s45,jigsaw-unintended-bias-in-toxicity-classification,capped,1,0.96,0.76759,-,0,top1ens-total_run_time0.96h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
20260905_083801_jubias-ana-s47,jigsaw-unintended-bias-in-toxicity-classification,capped,1,4.2,0.93117,-,0,top1ens-total_run_time4.2h.csv,,jubias-continuous-auc-v1,000e216bc0faea8041e11a7f4dccc873e84f18c9d0a27f00bf5ebddb7b0dcd61,1.0.0,
